selection1_Text,selection1_URL,selection1_selection2_Date,selection1_selection2_selection3_Type
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Mar-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Mar-19,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Mar-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Feb-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,30-Jan-19,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,5-Dec-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,10-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,4-Oct-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,21-Sep-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,26-Jul-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Asset
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Press Release
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Blog Post
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Podcast
ACLU Sues San Francisco Police Department for Unconstitutionally Targeting Black People for Arrest,https://www.aclu.org/press-releases/aclu-sues-san-francisco-police-department-unconstitutionally-targeting-black-people,18-Jun-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Asset
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Podcast
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,21-Mar-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Asset
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Podcast
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,26-Feb-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Asset
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Podcast
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,30-Jan-19,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Asset
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Podcast
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,18-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Asset
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Podcast
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,5-Dec-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,10-Oct-18,Press Release
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,10-Oct-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,10-Oct-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,10-Oct-18,Asset
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,10-Oct-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,10-Oct-18,Blog Post
Colleges and Universities Have a Racial Profiling Problem,https://www.aclu.org/blog/racial-justice/race-and-inequality-education/colleges-and-universities-have-racial-profiling,10-Oct-18,Press Release
